"layer","database","host_module","pathway_id","pathway","p.adjust","genes","n_genes"
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa04915","Estrogen signaling pathway",0.040931864525129,"ADCY1;ADCY2;ADCY3;ADCY4;ADCY5;ADCY8;ADCY9;AKT1;AKT2;AKT3;ATF6B;BCL2;CALML3;CALML4;CALML5;CALML6;CREB3L1;CREB3L2;CREB3L3;CREB5;CTSD;EBAG9;EGFR;ESR1;ESR2;FKBP4;FKBP5;FOS;GABBR1;GABBR2;GNAI1;GNAI2;GNAO1;GNAQ;GNAS;GRB2;GREB1;GRM1;HBEGF;HSP90AA1;HSPA1L;ITPR1;ITPR2;ITPR3;KCNJ3;KCNJ5;KCNJ6;KCNJ9;KRT10;KRT13;KRT18;KRT19;KRT20;KRT23;KRT24;KRT26;KRT27;KRT28;KRT32;KRT33A;KRT37;KRT39;MAP2K2;MAPK3;MMP2;MMP9;NCOA1;NCOA2;NOS3;OPRM1;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PLCB1;PLCB2;PLCB4;POMC;PRKACA;RARA;SHC1;SHC2;SHC3;SHC4;SRC;TFF1;TGFA",87
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa05213","Endometrial cancer",0.0419027560206593,"AKT1;AKT2;AKT3;APC;APC2;ARAF;AXIN1;AXIN2;BAD;BAK1;CASP9;CCND1;CDH1;CDKN1A;CTNNA1;CTNNA2;CTNNA3;EGF;EGFR;ERBB2;FOXO3;GADD45A;GADD45B;GRB2;ILK;LEF1;MAP2K2;MAPK3;MLH1;MYC;PDPK1;PIK3CA;PIK3CB;PIK3CD;PIK3R1;POLK;TCF7;TCF7L1;TCF7L2;TP53",40
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa05214","Glioma",0.0454511966274199,"AKT1;AKT2;AKT3;ARAF;BAK1;CALML3;CALML4;CALML5;CALML6;CAMK1D;CAMK1G;CAMK2A;CAMK2B;CAMK2G;CAMK4;CCND1;CDK4;CDK6;CDKN1A;E2F2;EGF;EGFR;GADD45A;GADD45B;GRB2;IGF1;IGF1R;MAP2K2;MAPK3;MTOR;PDGFA;PDGFB;PDGFRA;PDGFRB;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PLCG1;PLCG2;POLK;PRKCA;PRKCB;PRKCG;SHC1;SHC2;SHC3;SHC4;TGFA;TP53",50
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa04625","C-type lectin receptor signaling pathway",0.0457509062173853,"AKT1;AKT2;AKT3;ARHGEF12;BCL10;BCL3;CALML3;CALML4;CALML5;CALML6;CARD9;CASP1;CASP8;CCL22;CD209;CLEC1B;CLEC4E;CLEC7A;EGR2;IKBKB;IKBKE;IKBKG;IL12A;IL12B;IL17D;IL1B;IL23A;IL6;IRF9;ITPR1;ITPR2;ITPR3;KSR1;LSP1;MAP3K14;MAPK10;MAPK11;MAPK13;MAPK14;MAPK3;MAPKAPK2;MRAS;NFATC1;NFATC2;NFATC3;NFATC4;NFKB1;NLRP3;PAK1;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PLCG2;PPP3CA;PPP3CC;PPP3R2;PTGS2;PTPN11;PYCARD;RELA;RELB;RRAS;SRC;STAT1;SYK;TNF",67
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa05135","Yersinia infection",0.0470327018526741,"ACTR3C;AKT1;AKT2;AKT3;ARHGEF1;ARHGEF12;ARHGEF7;ARPC1B;ARPC4;ARPC5;BAIAP2;BCAR1;CASP1;CCL2;CD4;CD8A;CDC42;DOCK1;ELMO1;ELMO2;FN1;FOS;GIT2;GNAQ;IKBKB;IKBKG;IL18;IL1B;IL6;IRAK1;IRAK4;ITGA4;ITGA5;ITGB1;LAT;LCK;LCP2;LIMK1;MAP2K2;MAP2K3;MAP2K4;MAP2K6;MAPK10;MAPK11;MAPK13;MAPK14;MAPK3;MEFV;NFATC1;NFATC2;NFATC3;NFKB1;NLRC4;NLRP3;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIP5K1A;PIP5K1B;PIP5K1C;PKN1;PLCG1;PTK2;PTK2B;PXN;PYCARD;RAC1;RELA;ROCK2;RPS6KA1;RPS6KA2;RPS6KA3;SKAP2;SRC;TICAM1;TLR4;TNF;TRAF2;VAV1;VAV2;WAS;WASF2;WIPF1;WIPF3;ZAP70",86
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa05133","Pertussis",0.0483440100690739,"C1QA;C1QB;C1R;C1S;C3;C4BPA;C4BPB;CALML3;CALML4;CALML5;CALML6;CASP1;CASP7;CD14;CXCL5;CXCL6;FOS;GNAI1;GNAI2;IL12A;IL12B;IL1A;IL1B;IL23A;IL6;IRAK1;IRAK4;IRF8;ITGA5;ITGAM;ITGB1;ITGB2;MAPK10;MAPK11;MAPK13;MAPK14;MAPK3;NFKB1;NLRP3;NOD1;NOS2;PYCARD;RELA;SERPING1;SFTPA1;SFTPA2;TICAM1;TICAM2;TIRAP;TLR4;TNF",51
"Epigenetics","KEGG","Module_1__receptor_secretion","hsa05167","Kaposi sarcoma-associated herpesvirus infection",0.048755588304954,"AKT1;AKT2;AKT3;ANGPT2;BAK1;BECN1;BID;C3;CALML3;CALML4;CALML5;CALML6;CASP8;CASP9;CCND1;CCR1;CCR4;CCR5;CCR8;CD200R1;CD200R1L;CD86;CDK4;CDK6;CDKN1A;CREBBP;CSF2;CXCL1;CXCL2;E2F2;EIF2AK2;FADD;FAS;FGF2;FOS;GNB1;GNB3;GNB4;GNB5;GNG11;GNG12;GNG2;GNG3;GNG4;GNG7;GNGT1;GNGT2;HCK;HLA-E;HLA-F;HLA-G;IFNA14;IFNA8;IFNGR1;IKBKB;IKBKE;IKBKG;IL6;IRF7;IRF9;ITPR1;ITPR2;ITPR3;JAK1;LEF1;LYN;MAP1LC3A;MAP1LC3B;MAP1LC3B2;MAP1LC3C;MAP2K2;MAP2K4;MAP2K6;MAPK10;MAPK11;MAPK13;MAPK14;MAPK3;MAPKAPK2;MICB;MTOR;MYC;NFATC1;NFATC2;NFATC3;NFATC4;NFKB1;PDGFB;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PIK3R5;PIK3R6;PLCG1;PLCG2;PPP3CA;PPP3CC;PPP3R2;PREX1;PTGS2;RAC1;RCAN1;RELA;SRC;STAT1;STAT3;SYK;TCF7;TCF7L1;TCF7L2;TICAM1;TNFRSF1A;TP53;TRADD;TRAF2;TRAF3;TYK2;VEGFA",119
"Epigenetics","KEGG","Module_20__glycosylation_biosynthetic","hsa00601","Glycosphingolipid biosynthesis - lacto and neolacto series",0.00519475614435108,"ABO;B3GALT1;B3GALT5;B3GNT2;B3GNT3;B3GNT4;B3GNT5;B4GALNT2;B4GALT1;B4GALT3;B4GALT4;FUT1;FUT2;FUT3;FUT4;FUT5;FUT7;FUT9;GCNT2;ST3GAL3;ST3GAL4;ST3GAL6;ST8SIA1",23
"Epigenetics","KEGG","Module_20__glycosylation_biosynthetic","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate",0.0239698033425145,"B4GALT7;CHPF;CHPF2;CHST11;CHST12;CHST13;CHST14;CHST3;CHST7;CHSY1;CHSY3;CSGALNACT1;DSE;DSEL;UST;XYLT1;XYLT2",17
"Epigenetics","KEGG","Module_20__glycosylation_biosynthetic","hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate",0.0331003566072547,"B3GNT2;B3GNT7;B4GALT1;B4GALT3;B4GALT4;CHST1;CHST2;CHST4;CHST6;ST3GAL1;ST3GAL2;ST3GAL3",12
"Epigenetics","KEGG","Module_21__transport_lipid","hsa02010","ABC transporters",0.00609206259845846,"ABCA1;ABCA13;ABCA2;ABCA3;ABCA4;ABCA7;ABCA8;ABCA9;ABCB1;ABCB4;ABCB5;ABCB6;ABCB7;ABCB9;ABCC1;ABCC11;ABCC12;ABCC2;ABCC3;ABCC4;ABCC6;ABCC8;ABCD1;ABCD3;ABCD4;ABCG1;ABCG2;ABCG4;ABCG5;ABCG8;CFTR;DEFB1;TAP1;TAP2",34
"Epigenetics","KEGG","Module_21__transport_lipid","hsa04979","Cholesterol metabolism",0.011853639219502,"ABCA1;ABCG5;ABCG8;ANGPTL4;APOA1;APOB;APOC1;APOC2;APOC3;APOE;APOH;CD36;CIDEB;CYP27A1;LCAT;LDLR;LDLRAP1;LIPA;LIPC;LIPG;LPA;LPL;LRP1;LRP2;LRPAP1;MYLIP;NCEH1;OSBPL5;PCSK9;PLTP;SCARB1;SOAT1;SOAT2;SORT1;STAR;STARD3;VDAC1",37
"Epigenetics","KEGG","Module_22__cancer_misregulation","hsa05202","Transcriptional misregulation in cancer",0.00884925067099458,"AFF1;ARNT2;ASPSCR1;ATM;BAIAP3;BAK1;BCL11B;BCL2L1;BCL6;BMI1;CCNA1;CCND2;CD14;CD40;CD86;CDK14;CDKN1A;CDKN1B;CEBPA;CEBPE;CSF1R;CSF2;DDIT3;DDX5;DEFA4;DEFA5;DEFA6;DOT1L;DUSP6;ELANE;ELK4;ERG;ETV1;ETV4;ETV5;ETV6;EYA1;FEV;FLI1;FLT1;FLT3;FOXO1;GADD45A;GADD45B;GRIA3;HDAC1;HHEX;HMGA2;HOXA10;HOXA11;HOXA9;HPGD;IGF1;IGF1R;IGFBP3;IL1R2;IL2RB;IL3;IL6;ITGAM;ITGB7;JMJD1C;JUP;KLF3;LDB1;LMO2;LYL1;MEF2C;MEIS1;MET;MITF;MLLT1;MLLT3;MMP3;MMP9;MPO;MYC;NCOR1;NFKB1;NFKBIZ;NGFR;NR4A3;NTRK1;NUPR1;PAX3;PAX5;PAX7;PAX8;PBX1;PDGFA;PER2;PLAT;PLAU;PML;POLK;PPARG;PROM1;PTCRA;PTK2;RARA;RELA;RUNX1;RUNX1T1;RUNX2;RXRA;RXRB;RXRG;SIX1;SLC45A3;SPI1;SPINT1;SSX3;SSX7;TCF3;TFE3;TGFBR2;TLX1;TLX3;TMPRSS2;TP53;TRAF1;TSPAN7;WNT16;WT1;ZBTB16;ZBTB17;ZEB1",127
"Epigenetics","KEGG","Module_23__transport_calcium","hsa04960","Aldosterone-regulated sodium reabsorption",0.00988351627087373,"ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B4;FXYD2;IGF1;INS;INSR;IRS1;KCNJ1;MAPK3;NEDD4L;NR3C2;PDPK1;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PRKCA;PRKCB;PRKCG;SCNN1A;SCNN1B;SCNN1G;SFN;SGK1",29
"Epigenetics","KEGG","Module_23__transport_calcium","hsa04964","Proximal tubule bicarbonate reclamation",0.0331003566072547,"AQP1;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B4;CA4;FXYD2;GLS;GLS2;GLUD2;PCK1;PCK2;SLC25A10;SLC4A4;SLC9A3",18
"Epigenetics","KEGG","Module_23__transport_calcium","hsa04978","Mineral absorption",0.0467987626392858,"ATOX1;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B4;ATP2B1;ATP2B2;ATP2B3;ATP2B4;ATP7A;CYBRD1;FXYD2;HEPH;HEPHL1;HMOX2;MT1A;MT1E;MT1G;MT1M;SLC11A2;SLC26A6;SLC26A9;SLC30A1;SLC34A1;SLC34A2;SLC40A1;SLC46A1;SLC5A1;SLC6A19;SLC8A1;SLC8A2;SLC8A3;SLC9A3;STEAP1;STEAP2;TF;TRPM6;TRPV6",41
"Epigenetics","KEGG","Module_24__muscle_cardiac","hsa04614","Renin-angiotensin system",0.0111557763414703,"ACE;ACE2;AGT;AGTR1;ANPEP;ATP6AP2;CMA1;CPA3;CTSA;CTSG;ENPEP;KLK1;KLK2;LNPEP;MAS1;MME;MRGPRD;PREP;THOP1",19
"Epigenetics","KEGG","Module_25__hippo_multiple","hsa04392","Hippo signaling pathway - multiple species",0.0111579516770927,"CSNK1E;DCHS1;DCHS2;FAT4;FRMD1;FRMD6;LATS2;LIMD1;NF2;PAK1;RASSF1;RASSF2;RASSF4;RASSF6;SAV1;TEAD1;TEAD2;TEAD3;TEAD4;WTIP;WWC1;WWTR1;YAP1",23
"Epigenetics","KEGG","Module_26__cancer_micrornas","hsa05206","MicroRNAs in cancer",0.012907315652596,"ABCB1;ABCC1;ABL1;APC;APC2;ATM;BAK1;BCL2;BCL2L11;BMF;BMI1;BMPR2;CCND1;CCND2;CCNE1;CDC25A;CDC25B;CDK6;CDKN1A;CDKN1B;CREBBP;CYP1B1;CYP24A1;DICER1;DNMT3A;DNMT3B;E2F2;EFNA1;EFNA2;EFNA3;EFNA4;EFNA5;EGFR;ERBB2;ERBB3;EZH2;EZR;FGFR3;FOXP1;FSCN1;GLS;GLS2;GRB2;HDAC1;HDAC4;HDAC5;HMGA2;HOXD10;IGF2BP1;IKBKB;IRS1;IRS2;ITGA5;ITGB3;MAP2K2;MAPK3;MARCKS;MCL1;MET;MIR1-1;MIR100;MIR106B;MIR122;MIR124-1;MIR124-2;MIR124-3;MIR125A;MIR125B1;MIR128-2;MIR129-1;MIR129-2;MIR133A2;MIR133B;MIR137;MIR141;MIR145;MIR146B;MIR150;MIR17;MIR181C;MIR181D;MIR183;MIR18A;MIR193B;MIR195;MIR199A1;MIR199A2;MIR199B;MIR19A;MIR19B1;MIR200A;MIR200B;MIR200C;MIR205;MIR206;MIR20A;MIR21;MIR210;MIR214;MIR221;MIR222;MIR223;MIR23A;MIR25;MIR26A1;MIR26A2;MIR26B;MIR27A;MIR30A;MIR30B;MIR345;MIR34A;MIR34B;MIR34C;MIR373;MIR375;MIR449A;MIR449B;MIR483;MIR494;MIR520A;MIR520C;MIR520E;MIR520G;MIR602;MIR7-2;MIR7-3;MIR9-1;MIR9-3;MIR92A1;MIR96;MIR99B;MIRLET7A2;MIRLET7A3;MIRLET7B;MIRLET7E;MMP16;MMP9;MTOR;MYC;NFKB1;NOTCH1;NOTCH2;NOTCH3;NOTCH4;PAK4;PDGFA;PDGFB;PDGFRA;PDGFRB;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PLAU;PLCG1;PLCG2;PRKCA;PRKCB;PRKCE;PRKCG;PTGS2;RASSF1;RECK;RPTOR;SERPINB5;SHC1;SHC4;SLC45A3;SLC7A1;SOCS1;SPRY2;ST14;STAT3;STMN1;TGFB2;THBS1;TIMP3;TNC;TNN;TNR;TNXB;TP53;TP63;TPM1;TRIM71;UBE2I;VEGFA;VIM;WNT3;WNT3A;ZEB1;ZEB2;ZFPM2",194
"Epigenetics","KEGG","Module_27__endocytosis","hsa04144","Endocytosis",0.0198510282298766,"ACAP2;ACAP3;ACTR3C;AGAP1;AGAP2;AGAP3;AMPH;AP2A1;AP2A2;AP2B1;AP2M1;ARAP1;ARAP3;ARF1;ARFGAP2;ARFGAP3;ARFGEF1;ARFGEF2;ARPC1B;ARPC4;ARPC5;ARRB1;ASAP1;ASAP2;ASAP3;BIN1;CAPZA3;CAPZB;CAV1;CAV2;CAV3;CBL;CBLC;CCR5;CDC42;CHMP1A;CHMP4A;CHMP4C;CHMP6;CLTB;CLTC;CLTCL1;CXCR1;CXCR2;CYTH1;CYTH2;CYTH3;CYTH4;DAB2;DNAJC6;DNM1;DNM2;DNM3;EGFR;EHD1;EHD2;EHD3;EHD4;EPN1;EPN2;EPN3;EPS15;EPS15L1;FGFR2;FGFR3;FGFR4;FOLR1;GIT1;GIT2;GRK1;GRK4;GRK5;GRK6;GRK7;HGS;HLA-E;HLA-F;HLA-G;HSPA1L;IGF1R;IGF2R;IL2RA;IL2RB;IL2RG;IQSEC1;IQSEC2;IQSEC3;ITCH;KIF5A;KIF5B;KIF5C;LDLR;LDLRAP1;NEDD4L;PARD3;PARD6B;PARD6G;PDGFRA;PIP5K1A;PIP5K1B;PIP5K1C;PIP5KL1;PLD1;PLD2;PML;PRKCZ;PSD;PSD2;PSD3;PSD4;RAB11B;RAB11FIP1;RAB11FIP3;RAB11FIP4;RAB11FIP5;RAB22A;RAB31;RAB35;RAB4A;RAB5C;RAB7A;RAB8A;RNF41;RUFY1;SH3GL1;SH3GL2;SH3GL3;SH3GLB2;SH3KBP1;SMAD2;SMAD3;SMAP1;SMURF1;SNX1;SNX12;SNX32;SNX4;SPG21;SRC;STAM;TGFBR1;TGFBR2;TSG101;VPS28;VPS29;VPS37B;VPS37C;VPS45;VPS4A;WIPF1;WIPF3;WWP1;ZFYVE27;ZFYVE9",154
"Epigenetics","KEGG","Module_28__notch","hsa04330","Notch signaling pathway",0.0213386827105081,"APH1B;ATXN1;CREBBP;CTBP1;CTBP2;DLL1;DLL3;DLL4;DTX1;DTX3;DTX3L;DTX4;DVL1;DVL3;HDAC1;HES5;HEY2;HEYL;ITCH;JAG1;JAG2;KAT2A;KAT2B;LFNG;MAML1;MAML2;MAML3;NCOR2;NOTCH1;NOTCH2;NOTCH3;NOTCH4;NRARP;PSEN2;PTCRA;RBPJ;RBPJL;SPEN;TLE1;TLE2;TLE3;TLE4;TLE6",43
"Epigenetics","KEGG","Module_29__activity_cascade","hsa04630","JAK-STAT signaling pathway",0.0263778561120399,"AKT1;AKT2;AKT3;AOX1;BCL2;BCL2L1;CCND1;CCND2;CCND3;CDKN1A;CISH;CLCF1;CNTF;CNTFR;CREBBP;CSF2;CSF2RB;CSF3;CTF1;EGF;EGFR;EPO;EPOR;FHL1;GFAP;GHR;GRB2;IFNA14;IFNA8;IFNG;IFNGR1;IFNGR2;IL10RA;IL10RB;IL11RA;IL12A;IL12B;IL12RB2;IL13;IL13RA1;IL13RA2;IL15;IL15RA;IL19;IL20;IL20RA;IL21;IL21R;IL22;IL22RA2;IL23A;IL24;IL26;IL27;IL27RA;IL2RA;IL2RB;IL2RG;IL3;IL31RA;IL4R;IL5RA;IL6;IL6R;IL7;IRF9;JAK1;JAK3;LEP;LEPR;LIF;LIFR;MCL1;MPL;MTOR;MYC;OSMR;PDGFA;PDGFB;PDGFRA;PDGFRB;PIAS1;PIAS2;PIAS4;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PRLR;PTPN11;PTPN2;PTPN6;SOCS1;SOCS2;SOCS6;SOCS7;STAM;STAT1;STAT3;STAT4;STAT5A;STAT5B;THPO;TSLP;TYK2",105
"Epigenetics","KEGG","Module_2__muscle_cardiac","hsa04820","Cytoskeleton in muscle cells",1.43337183927439e-22,"ACTA1;ACTC1;ACTG2;ACTN2;ACTN3;AGRN;AMPD2;AMPD3;ANK2;ANK3;ANKRD2;ANKRD23;ATP1A1;ATP1A2;ATP1A3;ATP1A4;ATP1B1;ATP1B2;ATP1B4;BGN;C10orf71;CAPZA3;CAPZB;CKM;COL11A1;COL11A2;COL1A1;COL1A2;COL24A1;COL27A1;COL3A1;COL4A1;COL4A2;COL4A3;COL4A4;COL4A5;COL4A6;COL5A1;COL5A2;COL5A3;COL6A1;COL6A2;COL6A3;COL6A6;COL9A1;COL9A2;COL9A3;COMP;CSRP1;CSRP2;CSRP3;DAAM1;DAAM2;DAG1;DCN;DES;DIAPH1;DIAPH2;DIAPH3;DMD;DSP;DTNA;ELN;ENO1;FBLN2;FBN1;FBN2;FBN3;FHL1;FHL2;FHL3;FLNC;FMN2;FMNL1;FMNL2;FMNL3;FN1;HSPG2;INF2;ITGA1;ITGA11;ITGA2;ITGA2B;ITGA3;ITGA4;ITGA5;ITGA6;ITGA7;ITGA8;ITGA9;ITGB1;ITGB3;ITGB4;ITGB5;ITGB6;ITGB7;JUP;LAMA1;LAMA2;LDB3;LMNA;LMNB2;LMOD1;MYBPC1;MYBPC2;MYBPHL;MYH1;MYH10;MYH11;MYH13;MYH14;MYH15;MYH2;MYH3;MYH4;MYH6;MYH7;MYH7B;MYH8;MYH9;MYL1;MYL2;MYL3;MYL4;MYL5;MYL9;MYOM1;MYOM2;MYOM3;MYOT;MYOZ1;MYOZ2;MYOZ3;MYPN;NEB;NEBL;NID1;NID2;NRAP;OBSCN;PDLIM1;PDLIM2;PDLIM3;PDLIM4;PDLIM5;PDLIM7;SDC1;SDC2;SDC3;SDC4;SGCB;SGCD;SGCE;SGCG;SGCZ;SNTB1;SNTB2;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SSPN;SYNE1;SYNE2;SYNPO2;THBS1;THBS2;THBS3;THBS4;TLN1;TLN2;TMOD1;TMOD2;TMOD3;TMOD4;TNNC1;TNNC2;TNNI1;TNNI2;TNNI3;TNNT1;TNNT2;TNNT3;TPM1;TPM2;TPM3;TPM4;TRIM54;TRIM55;TRIM63;TTN;VCAN;VCL;VIM;XIRP1;XIRP2;ZYX",197
"Epigenetics","KEGG","Module_30__absorption_digestion","hsa04977","Vitamin digestion and absorption",0.0317239454765021,"ABCC1;ABCD4;AMN;APOA1;APOB;BTD;CUBN;LMBRD1;LRAT;MMACHC;PLB1;PNLIP;SCARB1;SLC19A1;SLC19A2;SLC19A3;SLC23A1;SLC46A1;SLC5A6;TCN2",20
"Epigenetics","KEGG","Module_31__complex_polycomb","hsa03083","Polycomb repressive complex",0.0472642827815467,"AEBP2;ASXL1;ASXL2;ASXL3;AURKB;AUTS2;BAP1;BCOR;BCORL1;BMI1;CBX2;CBX4;CBX6;CBX7;CREBBP;CSNK2B;DCAF7;E2F6;EZH1;EZH2;FBRS;FBRSL1;FOXK1;FOXK2;HCFC1;HDAC1;JARID2;KDM2A;KDM2B;L3MBTL2;L3MBTL4;LCOR;MBD6;MGA;PCGF1;PCGF3;PHC2;PHC3;PHF1;PHF19;RBBP4;RBBP7;RING1;RYBP;SCMH1;SCML1;SCML2;SFMBT1;SFMBT2;TFDP1;UBE2D1;UBE2D4;USP7;WDR5",54
"Epigenetics","KEGG","Module_3__growth_development","hsa04360","Axon guidance",2.15408739371705e-15,"ABL1;ABLIM1;ABLIM2;ABLIM3;ARHGEF12;BMP7;BMPR1B;BMPR2;BOC;CAMK2A;CAMK2B;CAMK2G;CDC42;CDK5;CXCL12;DCC;DPYSL2;DPYSL5;EFNA1;EFNA2;EFNA3;EFNA4;EFNA5;EFNB1;EFNB2;EFNB3;ENAH;EPHA1;EPHA2;EPHA3;EPHA4;EPHA5;EPHA6;EPHA7;EPHA8;EPHB1;EPHB2;EPHB3;EPHB4;EPHB6;FES;FYN;GDF7;GNAI1;GNAI2;ILK;ITGB1;L1CAM;LIMK1;LIMK2;LRIG2;LRRC4;LRRC4C;MAPK3;MET;MYL12B;MYL5;MYL9;NCK2;NFATC2;NFATC3;NFATC4;NGEF;NRP1;NTN1;NTN3;NTN4;NTNG1;NTNG2;PAK1;PAK2;PAK3;PAK4;PAK6;PARD3;PARD6B;PARD6G;PDPK1;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PLCG1;PLCG2;PLXNA1;PLXNA2;PLXNA3;PLXNA4;PLXNB1;PLXNB2;PLXNB3;PLXNC1;PPP3CA;PPP3CC;PPP3R2;PRKCA;PRKCZ;PTCH1;PTK2;PTPN11;RAC1;RGMA;RGS3;RHOD;RND1;ROBO1;ROBO2;ROBO3;ROCK2;RRAS;RYK;SEMA3B;SEMA3C;SEMA3D;SEMA3F;SEMA3G;SEMA4A;SEMA4B;SEMA4C;SEMA4D;SEMA4F;SEMA4G;SEMA5A;SEMA5B;SEMA6A;SEMA6B;SEMA6C;SEMA6D;SEMA7A;SHH;SLIT1;SLIT2;SLIT3;SMO;SRC;SRGAP1;SRGAP2;SRGAP3;SSH1;SSH2;TRPC1;TRPC3;TRPC4;TRPC5;TRPC6;UNC5A;UNC5B;UNC5C;UNC5D;WNT4;WNT5A;WNT5B",152
"Epigenetics","KEGG","Module_3__growth_development","hsa04517","IgSF CAM signaling",3.4764576102839e-13,"ABL1;ACTN1;ACTR3C;AKT1;AKT2;AKT3;ANK2;ANK3;ARPC1B;ARPC4;ARPC5;BAIAP2;BCAR1;CABLES1;CABLES2;CADM1;CADM2;CADM3;CASK;CASKIN1;CASKIN2;CD2;CD209;CD244;CD28;CD2AP;CD48;CD80;CD84;CD86;CD96;CDC42;CDH1;CDH2;CNTN1;CNTN2;CNTNAP1;CNTNAP2;CRTAM;CSK;CXADR;DCC;DOK1;DOK2;EPB41L1;EPB41L3;ERC1;ESAM;EZR;F11R;FGA;FGB;FGFR1;FGG;FOXO1;FYN;GIT1;GLDN;GRB2;GRIP1;GRIP2;ICAM2;ICAM3;IL1RAP;IL1RAPL1;IL1RAPL2;IQGAP1;ITGA4;ITGA5;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITGB3;JAM2;JAM3;KCNA1;KCNA2;KCNA4;KCNA6;KCNQ2;KCNQ3;KDR;KIRREL2;KIRREL3;L1CAM;LCK;LCP2;LMO7;LRFN4;LRFN5;LRRC4B;LRRC4C;LRRTM4;LY9;LYN;MAG;MAGI1;MAGI2;MAP2;MAP2K2;MAPK10;MAPK11;MAPK13;MAPK14;MAPK3;MBP;MPZ;MSN;MTSS1;MYH10;MYH11;MYH14;MYH9;MYL12B;MYL6B;MYL9;MYLK;MYLK2;MYLK3;MYLK4;NCAM1;NCAM2;NCK2;NFASC;NLGN1;NLGN2;NLGN4X;NPHS1;NPHS2;NRCAM;NRP1;NRP2;NTN1;NTRK3;PAK1;PAK2;PAK3;PAK4;PAK6;PARD3;PARD6B;PARD6G;PDPK1;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PLCG1;PLCG2;PLXNA1;PLXNA2;PLXNA3;PLXNA4;PMP2;PMP22;PPFIA1;PPFIA2;PPFIA3;PPFIA4;PRKCA;PRKCB;PRKCG;PRKCQ;PTK2;PTPN11;PTPN6;PTPRD;PTPRF;PTPRS;PTPRZ1;PVR;PXN;RAC1;RAP1A;RAPGEF2;RIMS1;ROBO1;ROBO2;ROBO3;ROBO4;SCN8A;SH2D1A;SH2D1B;SLAMF1;SLAMF6;SLAMF7;SLIT1;SLIT2;SLIT3;SLITRK1;SLITRK2;SLITRK3;SLITRK4;SLITRK5;SORBS1;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SRC;SRGAP1;SRGAP2;SRGAP3;TIGIT;TJP2;TRIO;TRPC6;TUBA1A;TUBA1C;TUBA3C;TUBA4A;TUBA8;TUBB;TUBB2A;TUBB2B;TUBB6;UNC5A;UNC5B;UNC5C;UNC5D;VAV1;VAV2;VCL",225
"Epigenetics","KEGG","Module_4__collagen_organization","hsa04518","Integrin signaling",5.11334024696749e-14,"ACTN1;AKT1;AKT2;AKT3;ARHGEF6;C3;CCND1;CCND2;CCND3;CDC42;CDH1;CHAD;COL1A1;COL1A2;COL2A1;COL4A1;COL4A2;COL4A3;COL4A4;COL4A5;COL4A6;COL6A1;COL6A2;COL6A3;COL6A6;COL9A1;COL9A2;COL9A3;COMP;EGF;EGFR;ERBB2;FBN1;FERMT1;FERMT3;FGA;FGB;FGG;FLNA;FLNB;FLT1;FLT4;FN1;FRAS1;FREM1;FREM2;HGF;ICAM2;ICAM3;ICAM4;IGF1;IGF1R;ILK;ITGA1;ITGA11;ITGA2;ITGA2B;ITGA3;ITGA4;ITGA5;ITGA6;ITGA7;ITGA8;ITGA9;ITGAE;ITGAL;ITGAM;ITGAX;ITGB1;ITGB2;ITGB3;ITGB4;ITGB5;ITGB6;ITGB7;KDR;LAMA1;LAMA2;LAMA3;LAMA4;LAMA5;LAMB1;LAMB2;LAMB3;LAMB4;LAMC1;LAMC2;LAMC3;LIMS1;LIMS2;MADCAM1;MET;MTOR;NCK2;PARVA;PARVG;PDGFA;PDGFB;PDGFC;PDGFD;PDGFRA;PDGFRB;PGF;PIK3CA;PIK3CB;PIK3CD;PIK3R1;PTK2;PXN;RAC1;RELN;SRC;THBS1;THBS2;THBS3;THBS4;TLN1;TLN2;TNC;TNN;TNR;TNXB;VCAM1;VCL;VEGFA;VEGFB;VEGFC;VTN;VWF",129
